(PDH-CSV 4.0) (Eastern Daylight Time)(240),\\ELBDCSGRO324\DNS\Total Response Sent/sec,\\ELBDCSGRO324\DNS\Total Query Received/sec
9/12/2016 15:02:31,69.30025246,69.30025246
9/12/2016 15:02:46,80.57961985,80.57961985
9/12/2016 15:03:01,19.99059586,19.99059586
9/12/2016 15:03:16,17.14299813,17.14299813
9/12/2016 15:03:31,26.98757791,26.98757791
9/12/2016 15:03:46,10.80604984,10.80604984
9/12/2016 15:04:01,8.729153401,8.729153401
9/12/2016 15:04:16,14.32681891,14.32681891
9/12/2016 15:04:31,19.81133143,19.81133143
9/12/2016 15:04:46,9.128952495,9.128952495
9/12/2016 15:05:01,13.541064,13.541064
9/12/2016 15:05:16,9.328968549,9.328968549
9/12/2016 15:05:31,8.338086001,8.338086001
9/12/2016 15:05:46,9.062416055,9.062416055
9/12/2016 15:06:01,9.738807827,9.738807827
9/12/2016 15:06:16,18.25812001,18.25812001
9/12/2016 15:06:31,22.27946218,22.27946218
9/12/2016 15:06:46,11.39463878,11.39463878
9/12/2016 15:07:01,10.27245621,10.27245621
9/12/2016 15:07:16,4.797759861,4.797759861
9/12/2016 15:07:31,16.74293514,16.74293514
9/12/2016 15:07:46,9.195607634,9.195607634
9/12/2016 15:08:01,8.929189234,8.929189234
9/12/2016 15:08:16,9.805568052,9.805568052
9/12/2016 15:08:31,8.529355391,8.529355391
9/12/2016 15:08:46,10.13905743,10.13905743
9/12/2016 15:09:01,10.92818495,10.92818495
9/12/2016 15:09:16,8.738276549,8.738276549
9/12/2016 15:09:31,9.79538727,9.79538727
9/12/2016 15:09:46,6.270226714,6.270226714
9/12/2016 15:10:01,9.528871405,9.528871405
9/12/2016 16:00:01, , 
9/12/2016 16:00:16,1.46848642,1.46848642
9/12/2016 16:00:31,2.798713339,2.798713339
9/12/2016 16:00:46,2.067825921,2.067825921
9/12/2016 16:01:01,4.264696772,4.264696772
9/12/2016 16:01:16,1.734314693,1.734314693
9/12/2016 16:01:31,3.065189454,3.065189454
9/12/2016 16:01:46,2.067867718,2.067867718
9/12/2016 16:02:01,4.531179056,4.531179056
9/12/2016 16:02:16,2.334663372,2.334663372
9/12/2016 16:02:31,3.998119678,3.998119678
9/12/2016 16:02:46,3.535379142,3.535379142
9/12/2016 16:03:01,4.930985484,4.930985484
9/12/2016 16:03:16,1.734311929,1.734311929
9/12/2016 16:03:31,3.198436898,3.198436898
9/12/2016 16:03:46,2.134599265,2.134599265
9/12/2016 16:04:01,4.331294895,4.331294895
9/12/2016 16:04:16,1.99905893,1.99905893
9/12/2016 16:04:31,3.135135961,3.135135961
9/12/2016 16:04:46,2.66539574,2.66539574
9/12/2016 16:05:01,7.33749155,7.33749155
9/12/2016 16:05:16,2.931971547,2.931971547
9/12/2016 16:05:31,3.668742341,3.668742341
9/12/2016 16:05:46,2.598788168,2.598788168
9/12/2016 16:06:01,4.269086317,4.269086317
9/12/2016 16:06:16,1.999065901,1.999065901
9/12/2016 16:06:31,3.802128069,3.802128069
9/12/2016 16:06:46,2.065712969,2.065712969
9/12/2016 16:07:01,3.868850079,3.868850079
9/12/2016 16:07:16,1.99906191,1.99906191
9/12/2016 16:07:31,3.201829317,3.201829317
9/12/2016 16:07:46,2.465501901,2.465501901
9/12/2016 16:08:01,4.531227266,4.531227266
9/12/2016 16:08:16,1.801028308,1.801028308
9/12/2016 16:08:31,2.798679107,2.798679107
9/12/2016 16:08:46,2.067830105,2.067830105
9/12/2016 16:09:01,3.99812766,3.99812766
9/12/2016 16:09:16,1.934431988,1.934431988
9/12/2016 16:09:31,1.865787816,1.865787816
9/12/2016 16:09:46,3.068426128,3.068426128
9/12/2016 16:10:01,3.265129173,3.265129173
9/12/2016 17:00:01, , 
9/12/2016 17:00:16,1.66829391,1.66829391
9/12/2016 17:00:31,3.931479283,3.931479283
9/12/2016 17:00:46,2.001161296,2.001161296
9/12/2016 17:01:01,3.998091084,3.998091084
9/12/2016 17:01:16,1.667617706,1.667617706
9/12/2016 17:01:31,3.66495017,3.66495017
9/12/2016 17:01:46,2.134534572,2.134534572
9/12/2016 17:02:01,3.998152314,3.998152314
9/12/2016 17:02:16,1.999046148,1.999046148
9/12/2016 17:02:31,3.465046687,3.465046687
9/12/2016 17:02:46,2.067838685,2.067838685
9/12/2016 17:03:01,4.198040727,4.198040727
9/12/2016 17:03:16,2.401355768,2.401355768
9/12/2016 17:03:31,3.598312257,3.598312257
9/12/2016 17:03:46,1.999059991,1.999059991
9/12/2016 17:04:01,4.402498939,4.402498939
9/12/2016 17:04:16,1.732524438,1.732524438
9/12/2016 17:04:31,3.468638599,3.468638599
9/12/2016 17:04:46,2.19897038,2.19897038
9/12/2016 17:05:01,7.470931294,7.470931294
9/12/2016 17:05:16,1.332684567,1.332684567
9/12/2016 17:05:31,3.268583295,3.268583295
9/12/2016 17:05:46,2.06568979,2.06568979
9/12/2016 17:06:01,4.135682496,4.135682496
9/12/2016 17:06:16,1.599258662,1.599258662
9/12/2016 17:06:31,2.734862942,2.734862942
9/12/2016 17:06:46,2.79869205,2.79869205
9/12/2016 17:07:01,3.068404626,3.068404626
9/12/2016 17:07:16,2.465507571,2.465507571
9/12/2016 17:07:31,2.532149694,2.532149694
9/12/2016 17:07:46,3.001703367,3.001703367
9/12/2016 17:08:01,2.865333006,2.865333006
9/12/2016 17:08:16,2.668191233,2.668191233
9/12/2016 17:08:31,2.265580596,2.265580596
9/12/2016 17:08:46,3.201836769,3.201836769
9/12/2016 17:09:01,3.198483618,3.198483618
9/12/2016 17:09:16,2.868304559,2.868304559
9/12/2016 17:09:31,2.332244023,2.332244023
9/12/2016 17:09:46,3.468651411,3.468651411
9/12/2016 17:10:01,2.931938574,2.931938574
9/12/2016 18:00:00, , 
9/12/2016 18:00:15,18.40972916,18.40972916
9/12/2016 18:00:31,4.064753465,4.064753465
9/12/2016 18:00:45,5.336307677,5.336307677
9/12/2016 18:01:01,7.130096135,7.130096135
9/12/2016 18:01:15,4.269023246,4.269023246
9/12/2016 18:01:30,7.263362352,7.263362352
9/12/2016 18:01:45,4.202333578,4.202333578
9/12/2016 18:02:00,30.11952447,30.11952447
9/12/2016 18:02:15,14.94172689,14.94172689
9/12/2016 18:02:30,7.130058295,7.130058295
9/12/2016 18:02:45,10.80603289,10.80603289
9/12/2016 18:03:00,8.196109507,8.196109507
9/12/2016 18:03:15,7.270804923,7.270804923
9/12/2016 18:03:30,3.798204479,3.798204479
9/12/2016 18:03:45,6.070132751,6.070132751
9/12/2016 18:04:00,6.530291682,6.530291682
9/12/2016 18:04:16,3.998161509,3.998161509
9/12/2016 18:04:30,2.401327095,2.401327095
9/12/2016 18:04:46,5.39721114,5.39721114
9/12/2016 18:05:00,7.60420766,7.60420766
9/12/2016 18:05:16,5.264240266,5.264240266
9/12/2016 18:05:30,1.267377979,1.267377979
9/12/2016 18:05:46,5.130938407,5.130938407
9/12/2016 18:06:00,3.53532369,3.53532369
9/12/2016 18:06:15,3.265166635,3.265166635
9/12/2016 18:06:30,1.267370861,1.267370861
9/12/2016 18:06:45,3.86490538,3.86490538
9/12/2016 18:07:00,3.201790519,3.201790519
9/12/2016 18:07:15,3.598299708,3.598299708
9/12/2016 18:07:30,2.401362268,2.401362268
9/12/2016 18:07:45,4.531288187,4.531288187
9/12/2016 18:08:01,3.198476262,3.198476262
9/12/2016 18:08:15,3.40194976,3.40194976
9/12/2016 18:08:31,1.199426295,1.199426295
9/12/2016 18:08:45,4.002264068,4.002264068
9/12/2016 18:09:01,3.19851296,3.19851296
9/12/2016 18:09:15,4.202405657,4.202405657
9/12/2016 18:09:31,1.066160317,1.066160317
9/12/2016 18:09:45,4.135675277,4.135675277
9/12/2016 18:10:00,3.66497703,3.66497703
9/12/2016 19:00:01, , 
9/12/2016 19:00:16,2.935741829,2.935741829
9/12/2016 19:00:31,1.599244476,1.599244476
9/12/2016 19:00:46,4.202389178,4.202389178
9/12/2016 19:01:01,2.66542686,2.66542686
9/12/2016 19:01:16,2.53473858,2.53473858
9/12/2016 19:01:31,1.932465339,1.932465339
9/12/2016 19:01:46,4.0689485,4.0689485
9/12/2016 19:02:01,2.532154237,2.532154237
9/12/2016 19:02:16,2.801574996,2.801574996
9/12/2016 19:02:31,2.065715213,2.065715213
9/12/2016 19:02:46,4.135652155,4.135652155
9/12/2016 19:03:01,2.732038919,2.732038919
9/12/2016 19:03:16,4.068912472,4.068912472
9/12/2016 19:03:31,3.864956757,3.864956757
9/12/2016 19:03:46,3.998103512,3.998103512
9/12/2016 19:04:01,2.668187385,2.668187385
9/12/2016 19:04:16,2.665408875,2.665408875
9/12/2016 19:04:31,1.734328557,1.734328557
9/12/2016 19:04:46,3.998096136,3.998096136
9/12/2016 19:05:01,6.203565489,6.203565489
9/12/2016 19:05:16,2.532125825,2.532125825
9/12/2016 19:05:31,1.734325793,1.734325793
9/12/2016 19:05:46,3.664941649,3.664941649
9/12/2016 19:06:01,2.801596967,2.801596967
9/12/2016 19:06:16,2.39886047,2.39886047
9/12/2016 19:06:31,1.801026212,1.801026212
9/12/2016 19:06:46,3.864841404,3.864841404
9/12/2016 19:07:01,2.601493362,2.601493362
9/12/2016 19:07:16,2.532137343,2.532137343
9/12/2016 19:07:31,1.867733532,1.867733532
9/12/2016 19:07:46,5.064302459,5.064302459
9/12/2016 19:08:01,2.598774573,2.598774573
9/12/2016 19:08:16,2.467894711,2.467894711
9/12/2016 19:08:31,1.79914708,1.79914708
9/12/2016 19:08:46,3.335253722,3.335253722
9/12/2016 19:09:01,3.198501158,3.198501158
9/12/2016 19:09:16,1.66760775,1.66760775
9/12/2016 19:09:31,2.465519908,2.465519908
9/12/2016 19:09:46,3.201817005,3.201817005
9/12/2016 19:10:01,3.531679255,3.531679255
9/12/2016 20:00:01, , 
9/12/2016 20:00:16,2.201766982,2.201766982
9/12/2016 20:00:31,2.0656924,2.0656924
9/12/2016 20:00:46,3.468619558,3.468619558
9/12/2016 20:01:01,3.598340084,3.598340084
9/12/2016 20:01:16,2.134536786,2.134536786
9/12/2016 20:01:31,2.265610999,2.265610999
9/12/2016 20:01:46,3.068413397,3.068413397
9/12/2016 20:02:01,3.66493461,3.66493461
9/12/2016 20:02:16,2.067842817,2.067842817
9/12/2016 20:02:31,2.132333028,2.132333028
9/12/2016 20:02:46,3.668744011,3.668744011
9/12/2016 20:03:01,3.598315804,3.598315804
9/12/2016 20:03:16,2.001139932,2.001139932
9/12/2016 20:03:31,2.265600521,2.265600521
9/12/2016 20:03:46,2.865320044,2.865320044
9/12/2016 20:04:01,4.469207313,4.469207313
9/12/2016 20:04:16,2.265596742,2.265596742
9/12/2016 20:04:31,2.134550826,2.134550826
9/12/2016 20:04:46,2.931950652,2.931950652
9/12/2016 20:05:01,7.270813568,7.270813568
9/12/2016 20:05:16,1.599247184,1.599247184
9/12/2016 20:05:31,2.067847316,2.067847316
9/12/2016 20:05:46,1.93242246,1.93242246
9/12/2016 20:06:01,4.802744341,4.802744341
9/12/2016 20:06:16,0.932896784,0.932896784
9/12/2016 20:06:31,2.934992165,2.934992165
9/12/2016 20:06:46,2.398865381,2.398865381
9/12/2016 20:07:01,4.602631973,4.602631973
9/12/2016 20:07:16,1.066163308,1.066163308
9/12/2016 20:07:31,2.801604551,2.801604551
9/12/2016 20:07:46,2.332231174,2.332231174
9/12/2016 20:08:01,4.531193141,4.531193141
9/12/2016 20:08:16,1.200693163,1.200693163
9/12/2016 20:08:31,2.865295062,2.865295062
9/12/2016 20:08:46,2.134557738,2.134557738
9/12/2016 20:09:01,4.797744584,4.797744584
9/12/2016 20:09:16,1.000569586,1.000569586
9/12/2016 20:09:31,2.732041611,2.732041611
9/12/2016 20:09:46,2.201252087,2.201252087
9/12/2016 20:10:01,4.664499127,4.664499127
9/12/2016 21:00:00, , 
9/12/2016 21:00:15,3.337677497,3.337677497
9/12/2016 21:00:30,2.332234416,2.332234416
9/12/2016 21:00:45,2.801589171,2.801589171
9/12/2016 21:01:00,2.198969324,2.198969324
9/12/2016 21:01:15,3.20184163,3.20184163
9/12/2016 21:01:30,2.465499969,2.465499969
9/12/2016 21:01:45,2.801588675,2.801588675
9/12/2016 21:02:00,1.932422655,1.932422655
9/12/2016 21:02:15,3.735466498,3.735466498
9/12/2016 21:02:30,2.065698143,2.065698143
9/12/2016 21:02:45,2.401353885,2.401353885
9/12/2016 21:03:00,2.93195732,2.93195732
9/12/2016 21:03:15,2.401366156,2.401366156
9/12/2016 21:03:30,3.798235676,3.798235676
9/12/2016 21:03:45,1.999055242,1.999055242
9/12/2016 21:04:00,3.068403228,3.068403228
9/12/2016 21:04:15,2.665419585,2.665419585
9/12/2016 21:04:30,3.335220816,3.335220816
9/12/2016 21:04:45,1.865794464,1.865794464
9/12/2016 21:05:00,6.136813909,6.136813909
9/12/2016 21:05:15,2.598790598,2.598790598
9/12/2016 21:05:30,3.068395777,3.068395777
9/12/2016 21:05:45,2.332235948,2.332235948
9/12/2016 21:06:00,3.068415338,3.068415338
9/12/2016 21:06:15,2.665388263,2.665388263
9/12/2016 21:06:30,3.268571636,3.268571636
9/12/2016 21:06:45,1.932414939,1.932414939
9/12/2016 21:07:00,3.001710429,3.001710429
9/12/2016 21:07:15,2.665384828,2.665384828
9/12/2016 21:07:30,3.131901493,3.131901493
9/12/2016 21:07:45,2.401360263,2.401360263
9/12/2016 21:08:00,2.865323013,2.865323013
9/12/2016 21:08:15,2.468063529,2.468063529
9/12/2016 21:08:30,3.331782733,3.331782733
9/12/2016 21:08:45,2.001141805,2.001141805
9/12/2016 21:09:00,3.33176101,3.33176101
9/12/2016 21:09:15,2.601477699,2.601477699
9/12/2016 21:09:30,3.131863264,3.131863264
9/12/2016 21:09:45,2.001137248,2.001137248
9/12/2016 21:10:00,2.798692686,2.865328227
9/12/2016 22:00:00, , 
9/12/2016 22:00:15,2.66888464,2.66888464
9/12/2016 22:00:30,2.931990071,2.931990071
9/12/2016 22:00:45,1.80101186,1.80101186
9/12/2016 22:01:01,3.52803226,3.52803226
9/12/2016 22:01:15,2.60147375,2.60147375
9/12/2016 22:01:31,3.065226094,3.065226094
9/12/2016 22:01:45,1.600913727,1.600913727
9/12/2016 22:02:01,3.664944335,3.664944335
9/12/2016 22:02:15,2.668188398,2.668188398
9/12/2016 22:02:31,2.865316061,2.865316061
9/12/2016 22:02:45,2.001130363,2.001130363
9/12/2016 22:03:01,3.731582421,3.731582421
9/12/2016 22:03:15,2.668169498,2.668169498
9/12/2016 22:03:31,3.065242206,3.065242206
9/12/2016 22:03:45,1.801018603,1.801018603
9/12/2016 22:04:00,3.731607412,3.731607412
9/12/2016 22:04:16,2.665387522,2.665387522
9/12/2016 22:04:30,2.868319943,2.868319943
9/12/2016 22:04:46,1.865789607,1.865789607
9/12/2016 22:05:00,7.270811913,7.270811913
9/12/2016 22:05:16,2.53211789,2.53211789
9/12/2016 22:05:30,2.868319943,2.868319943
9/12/2016 22:05:46,1.865788806,1.865788806
9/12/2016 22:06:00,3.602045498,3.602045498
9/12/2016 22:06:16,2.732047066,2.732047066
9/12/2016 22:06:30,2.935014366,2.935014366
9/12/2016 22:06:46,1.799138942,1.799138942
9/12/2016 22:07:00,3.468666504,3.468666504
9/12/2016 22:07:16,2.598759861,2.598759861
9/12/2016 22:07:30,3.26854716,3.26854716
9/12/2016 22:07:45,1.999059789,1.999059789
9/12/2016 22:08:01,3.931495875,3.931495875
9/12/2016 22:08:15,2.934979543,2.934979543
9/12/2016 22:08:31,2.532163772,2.532163772
9/12/2016 22:08:45,2.267946081,2.267946081
9/12/2016 22:09:01,2.998603929,2.998603929
9/12/2016 22:09:15,3.335203519,3.335203519
9/12/2016 22:09:31,2.065713908,2.065713908
9/12/2016 22:09:45,3.135086312,3.135086312
9/12/2016 22:10:01,2.798703296,2.798703296
9/12/2016 23:00:00, , 
9/12/2016 23:00:15,2.201848215,2.201848215
9/12/2016 23:00:30,2.86532323,2.86532323
9/12/2016 23:00:45,2.201255707,2.201255707
9/12/2016 23:01:00,3.465053342,3.465053342
9/12/2016 23:01:15,2.00114788,2.00114788
9/12/2016 23:01:30,2.798698274,2.798698274
9/12/2016 23:01:45,1.86772635,1.86772635
9/12/2016 23:02:00,3.531614727,3.531614727
9/12/2016 23:02:15,2.334677783,2.334677783
9/12/2016 23:02:30,2.865307806,2.865307806
9/12/2016 23:02:45,2.468066526,2.468066526
9/12/2016 23:03:00,3.465049577,3.465049577
9/12/2016 23:03:15,2.067838946,2.067838946
9/12/2016 23:03:30,2.998591729,2.998591729
9/12/2016 23:03:45,2.201291347,2.201291347
9/12/2016 23:04:00,3.798161574,3.798161574
9/12/2016 23:04:15,2.265611801,2.265611801
9/12/2016 23:04:30,2.935003748,2.935003748
9/12/2016 23:04:45,2.265610827,2.265610827
9/12/2016 23:05:00,7.00400553,7.00400553
9/12/2016 23:05:15,2.265605273,2.265605273
9/12/2016 23:05:30,2.001105052,2.001105052
9/12/2016 23:05:45,2.931888265,2.931888265
9/12/2016 23:06:00,3.135184422,3.135184422
9/12/2016 23:06:15,2.998590441,2.998590441
9/12/2016 23:06:30,2.134549314,2.134549314
9/12/2016 23:06:45,2.332239603,2.332239603
9/12/2016 23:07:00,3.001704961,3.001704961
9/12/2016 23:07:15,3.065219587,3.065219587
9/12/2016 23:07:30,2.067874048,2.067874048
9/12/2016 23:07:45,2.9985427,2.9985427
9/12/2016 23:08:00,3.131898802,3.131898802
9/12/2016 23:08:15,3.068390964,3.068390964
9/12/2016 23:08:30,2.065685196,2.065685196
9/12/2016 23:08:45,2.468075579,2.468075579
9/12/2016 23:09:00,3.065256072,3.065256072
9/12/2016 23:09:15,2.801613552,2.801613552
9/12/2016 23:09:30,1.999062769,1.999062769
9/12/2016 23:09:45,2.868273358,2.868273358
9/12/2016 23:10:00,3.065220361,3.065220361
9/13/2016 0:00:01, , 
9/13/2016 0:00:16,2.534683435,2.534683435
9/13/2016 0:00:31,2.198954486,2.198954486
9/13/2016 0:00:46,2.134546074,2.134546074
9/13/2016 0:01:01,3.864872268,3.864872268
9/13/2016 0:01:16,2.73487678,2.73487678
9/13/2016 0:01:31,2.198980994,2.198980994
9/13/2016 0:01:46,2.267943959,2.267943959
9/13/2016 0:02:01,6.663563783,6.663563783
9/13/2016 0:02:16,3.268519625,3.268519625
9/13/2016 0:02:31,1.399336866,1.399336866
9/13/2016 0:02:46,2.935007015,2.935007015
9/13/2016 0:03:01,3.531685056,3.531685056
9/13/2016 0:03:16,3.468657729,3.468657729
9/13/2016 0:03:31,1.999053878,1.999053878
9/13/2016 0:03:46,3.068406877,3.068406877
9/13/2016 0:04:01,3.265126945,3.265126945
9/13/2016 0:04:16,3.598294797,3.598294797
9/13/2016 0:04:31,1.534213568,1.534213568
9/13/2016 0:04:46,2.931942427,2.931942427
9/13/2016 0:05:01,6.670470151,6.670470151
9/13/2016 0:05:16,3.998144635,3.998144635
9/13/2016 0:05:31,1.267388271,1.267388271
9/13/2016 0:05:46,2.931958876,2.931958876
9/13/2016 0:06:01,3.13509337,3.13509337
9/13/2016 0:06:16,3.398419161,3.398419161
9/13/2016 0:06:31,1.467494597,1.467494597
9/13/2016 0:06:46,2.93194917,2.93194917
9/13/2016 0:07:01,3.068435676,3.068435676
9/13/2016 0:07:16,3.398379311,3.398379311
9/13/2016 0:07:31,1.467504213,1.467504213
9/13/2016 0:07:46,3.131855903,3.131855903
9/13/2016 0:08:01,3.198511909,3.198511909
9/13/2016 0:08:16,3.535340594,3.535340594
9/13/2016 0:08:31,1.266073087,1.266073087
9/13/2016 0:08:46,3.268530043,3.268530043
9/13/2016 0:09:01,3.065231051,3.065231051
9/13/2016 0:09:16,3.468611573,3.468611573
9/13/2016 0:09:31,1.132807761,1.132807761
9/13/2016 0:09:46,2.801579178,2.801579178
9/13/2016 0:10:01,3.131855507,3.131855507
9/13/2016 1:00:01, , 
9/13/2016 1:00:16,3.805568756,3.805568756
9/13/2016 1:00:31,1.799157993,1.799157993
9/13/2016 1:00:46,2.468073831,2.468073831
9/13/2016 1:01:01,2.665404901,2.665404901
9/13/2016 1:01:16,3.668750787,3.668750787
9/13/2016 1:01:31,1.732522293,1.732522293
9/13/2016 1:01:46,2.468064091,2.468064091
9/13/2016 1:02:01,2.598785803,2.598785803
9/13/2016 1:02:16,3.735464041,3.735464041
9/13/2016 1:02:31,1.865786307,1.865786307
9/13/2016 1:02:46,2.468080075,2.468080075
9/13/2016 1:03:01,2.998578619,2.998578619
9/13/2016 1:03:16,3.735446086,3.735446086
9/13/2016 1:03:31,1.732521067,1.732521067
9/13/2016 1:03:46,2.532149502,2.532149502
9/13/2016 1:04:01,2.934999219,2.934999219
9/13/2016 1:04:16,3.998112706,3.998112706
9/13/2016 1:04:31,1.801039972,1.801039972
9/13/2016 1:04:46,2.598753819,2.598753819
9/13/2016 1:05:01,6.2702329,6.2702329
9/13/2016 1:05:16,3.664946558,3.664946558
9/13/2016 1:05:31,1.600918061,1.600918061
9/13/2016 1:05:46,2.532134528,2.532134528
9/13/2016 1:06:01,2.868298319,2.868298319
