(PDH-CSV 4.0) (Eastern Daylight Time)(240),\\ELBDCSGRO331\DNS\Total Response Sent/sec,\\ELBDCSGRO331\DNS\Total Query Received/sec
9/12/2016 23:04:01,33.9170978,33.9170978
9/12/2016 23:04:16,30.71850862,30.71850862
9/12/2016 23:04:31,59.96669502,59.96669502
9/12/2016 23:04:46,53.84072357,53.84072357
9/12/2016 23:05:01,77.97664492,77.97664492
9/12/2016 23:05:16,77.96254128,77.96254128
9/12/2016 23:05:31,26.41481915,26.41481915
9/12/2016 23:05:46,33.51718218,33.51718218
9/12/2016 23:06:01,43.42430958,43.42430958
9/12/2016 23:06:16,109.013458,109.013458
9/12/2016 23:06:31,38.28626502,38.28626502
9/12/2016 23:06:46,40.04914536,40.04914536
9/12/2016 23:07:01,32.68515424,32.68515424
9/12/2016 23:07:16,35.38291272,35.38291272
9/12/2016 23:07:31,52.82962279,52.82962279
9/12/2016 23:07:46,49.5761801,49.5761801
9/12/2016 23:08:01,135.6009272,135.6009272
9/12/2016 23:08:16,63.36882675,63.36882675
9/12/2016 23:08:31,33.91699804,33.91699804
9/12/2016 23:08:46,62.56826677,62.56826677
9/12/2016 23:09:01,69.42788168,69.42788168
9/12/2016 23:09:16,71.64551136,71.64551136
9/12/2016 23:09:31,58.03870186,58.03870186
9/12/2016 23:09:46,55.15999919,55.15999919
9/12/2016 23:10:01,40.11683216,40.11683216
9/13/2016 0:00:01, , 
9/13/2016 0:00:16,33.87138655,33.87138655
9/13/2016 0:00:31,276.6666331,276.6666331
9/13/2016 0:00:46,57.03174401,57.03174401
9/13/2016 0:01:01,33.31738611,33.31738611
9/13/2016 0:01:16,35.28635988,35.28635988
9/13/2016 0:01:31,50.97535854,50.97535854
9/13/2016 0:01:46,41.28975727,41.28975727
9/13/2016 0:02:01,37.24863676,37.24863676
9/13/2016 0:02:16,31.48433928,31.48433928
9/13/2016 0:02:31,41.31338459,41.31338459
9/13/2016 0:02:46,46.22584241,46.29254637
9/13/2016 0:03:01,77.82919012,77.76255554
9/13/2016 0:03:16,90.85067515,90.85067515
9/13/2016 0:03:31,39.58090329,39.58090329
9/13/2016 0:03:46,54.83056912,54.83056912
9/13/2016 0:04:01,34.44955166,34.44955166
9/13/2016 0:04:16,27.0540309,27.0540309
9/13/2016 0:04:31,26.21466414,26.21466414
9/13/2016 0:04:46,100.8182452,100.8182452
9/13/2016 0:05:01,40.55589003,40.55589003
9/13/2016 0:05:16,33.71712288,33.71712288
9/13/2016 0:05:31,81.51219367,81.51219367
9/13/2016 0:05:46,37.38199014,37.38199014
9/13/2016 0:06:01,31.35079947,31.35079947
9/13/2016 0:06:16,35.58278953,35.58278953
9/13/2016 0:06:31,63.30213009,63.30213009
9/13/2016 0:06:46,32.11623749,32.11623749
9/13/2016 0:07:01,60.97050395,60.97050395
9/13/2016 0:07:16,43.64559402,43.64559402
9/13/2016 0:07:31,41.22298281,41.22298281
9/13/2016 0:07:46,25.31939906,25.31939906
9/13/2016 0:08:01,115.6857346,115.6857346
9/13/2016 0:08:15,91.91228115,91.91228115
9/13/2016 0:08:31,54.64372051,54.64372051
9/13/2016 0:08:45,46.22526484,46.22526484
9/13/2016 0:09:01,34.58116971,34.58116971
9/13/2016 0:09:15,36.75648191,36.75648191
9/13/2016 0:09:31,53.17451409,53.17451409
9/13/2016 0:09:45,56.16020057,56.16020057
9/13/2016 0:10:01,34.18624084,34.18624084
9/13/2016 1:00:00, , 
9/13/2016 1:00:15,31.67348146,31.67348146
9/13/2016 1:00:30,35.24965655,35.24965655
9/13/2016 1:00:45,33.48538017,33.48538017
9/13/2016 1:01:00,54.9734466,54.9734466
9/13/2016 1:01:15,36.95398976,36.95398976
9/13/2016 1:01:30,34.98110341,34.98110341
9/13/2016 1:01:45,38.55712294,38.62383077
9/13/2016 1:02:00,34.64991692,34.58328246
9/13/2016 1:02:15,32.2180393,32.2180393
9/13/2016 1:02:30,38.44813797,38.44813797
9/13/2016 1:02:45,29.14963939,29.14963939
9/13/2016 1:03:00,80.36112878,80.36112878
9/13/2016 1:03:15,86.58176724,86.58176724
9/13/2016 1:03:30,44.84498883,44.84498883
9/13/2016 1:03:45,38.31491522,38.31491522
9/13/2016 1:04:00,49.42698209,49.42698209
9/13/2016 1:04:15,68.16705221,68.16705221
9/13/2016 1:04:30,52.83020781,52.83020781
9/13/2016 1:04:45,163.4545501,163.4545501
9/13/2016 1:05:00,35.08625065,35.08625065
9/13/2016 1:05:15,32.71760876,32.71760876
9/13/2016 1:05:30,26.01451269,26.01451269
