(PDH-CSV 4.0) (Eastern Daylight Time)(240),\\ELBDCSNWH329\DNS\Total Response Sent/sec,\\ELBDCSNWH329\DNS\Total Query Received/sec
9/12/2016 14:04:16,0.666344637,0.666344637
9/12/2016 14:04:31,0.266814263,0.266814263
9/12/2016 14:04:46,0.399808682,0.399808682
9/12/2016 14:05:01,0.667039178,0.667039178
9/12/2016 14:05:16,0.932877516,0.932877516
9/12/2016 14:05:31,0.600339693,0.600339693
9/12/2016 14:05:46,0.599715001,0.599715001
9/12/2016 14:06:01,0.200088239,0.200088239
9/12/2016 14:06:16,0.133284407,0.133284407
9/12/2016 14:06:31,0.333393641,0.333393641
9/12/2016 14:06:46,1.066547971,1.066547971
9/12/2016 14:07:01,0.533636598,0.533636598
9/12/2016 14:07:16,0.4664383,0.4664383
9/12/2016 14:07:31,0.066704263,0.066704263
9/12/2016 14:07:46,0.599702978,0.599702978
9/12/2016 14:08:01,0.86625493,0.86625493
9/12/2016 14:08:16,1.067267871,1.067267871
9/12/2016 14:08:31,0.333171571,0.333171571
9/12/2016 14:08:46,0.066704188,0.066704188
9/12/2016 14:09:01,0.466444146,0.466444146
9/12/2016 14:09:16,0.266790006,0.266790006
9/12/2016 14:09:31,1.399451506,1.399451506
9/12/2016 14:09:46,0.200111915,0.200111915
9/12/2016 14:10:01,0.333116657,0.333116657
9/12/2016 15:00:01, , 
9/12/2016 15:00:16,5.133252692,5.133252692
9/12/2016 15:00:31,0.399808399,0.399808399
9/12/2016 15:00:46,1.133967676,1.133967676
9/12/2016 15:01:01,4.064685959,4.064685959
9/12/2016 15:01:16,0.333503605,0.333503605
9/12/2016 15:01:31,0.066638096,0.066638096
9/12/2016 15:01:46,0.266815536,0.266815536
9/12/2016 15:02:01,1.066160037,1.066160037
9/12/2016 15:02:16,0.533615373,0.533615373
9/12/2016 15:02:31,0.533089131,0.533089131
9/12/2016 15:02:46,0.066703662,0.066703662
9/12/2016 15:03:01,0.333172994,0.333172994
9/12/2016 15:03:16,0.533620248,0.533620248
9/12/2016 15:03:31,1.399361053,1.399361053
9/12/2016 15:03:46,0.400223429,0.400223429
9/12/2016 15:04:01,0.4664425,0.4664425
9/12/2016 15:04:16,0.133267157,0.133267157
9/12/2016 15:04:31,0.266810783,0.266810783
9/12/2016 15:04:46,1.132822944,1.132822944
9/12/2016 15:05:01,0.333516998,0.333516998
9/12/2016 15:05:16,0.666352244,0.666352244
9/12/2016 15:05:31,1.667592492,1.667592492
9/12/2016 15:05:46,0.599708353,0.599708353
9/12/2016 15:06:01,1.20067664,1.20067664
9/12/2016 15:06:16,1.265828744,1.265828744
9/12/2016 15:06:31,0.266861034,0.266861034
9/12/2016 15:06:46,0,0
9/12/2016 15:07:01,0.133408773,0.133408773
9/12/2016 15:07:16,0.666351872,0.666351872
9/12/2016 15:07:31,1.334076523,1.334076523
9/12/2016 15:07:46,0.466405184,0.466405184
9/12/2016 15:08:01,0.533099626,0.533099626
9/12/2016 15:08:16,0.266823159,0.266823159
9/12/2016 15:08:31,0.466446069,0.466446069
9/12/2016 15:08:46,0.800440753,0.800440753
9/12/2016 15:09:01,0.599714706,0.599714706
9/12/2016 15:09:16,0.667032861,0.667032861
9/12/2016 15:09:31,0.066565749,0.066565749
9/12/2016 15:09:46,0.266816166,0.266816166
9/12/2016 16:00:01, , 
9/12/2016 16:00:16,0.73323545,0.73323545
9/12/2016 16:00:31,0.399810699,0.399810699
9/12/2016 16:00:46,1.133957749,1.133957749
9/12/2016 16:01:01,4.064721957,4.064721957
9/12/2016 16:01:16,0.600320922,0.600320922
9/12/2016 16:01:31,0.866272995,0.866272995
9/12/2016 16:01:46,0.266813904,0.266813904
9/12/2016 16:02:01,1.132775291,1.132775291
9/12/2016 16:02:16,0.333524479,0.333524479
9/12/2016 16:02:31,0.666343647,0.666343647
9/12/2016 16:02:46,1.133961886,1.133961886
9/12/2016 16:03:01,0.333172656,0.333172656
9/12/2016 16:03:16,0.333516407,0.333516407
9/12/2016 16:03:31,0.199905535,0.199905535
9/12/2016 16:03:46,0.266531273,0.266531273
9/12/2016 16:04:01,0.933864887,0.933864887
9/12/2016 16:04:16,0.666357206,0.666357206
9/12/2016 16:04:31,0.266817731,0.266817731
9/12/2016 16:04:46,0,0
9/12/2016 16:05:01,0.466925239,0.466925239
9/12/2016 16:05:16,0.532519031,0.532519031
9/12/2016 16:05:31,1.667627351,1.667627351
9/12/2016 16:05:46,0.33313207,0.33313207
9/12/2016 16:06:01,0.466982429,0.466982429
9/12/2016 16:06:16,0.133252506,0.133252506
9/12/2016 16:06:31,0.333559471,0.333559471
9/12/2016 16:06:46,0.799621129,0.799621129
9/12/2016 16:07:01,1.267208857,1.267208857
9/12/2016 16:07:16,0.733072223,0.733072223
9/12/2016 16:07:31,0,0
9/12/2016 16:07:46,0.667044688,0.667044688
9/12/2016 16:08:01,0.932879135,0.932879135
9/12/2016 16:08:16,1.400763996,1.400763996
9/12/2016 16:08:31,0.266538286,0.266538286
9/12/2016 16:08:46,0.533639047,0.533639047
9/12/2016 16:09:01,0.066634188,0.066634188
9/12/2016 16:09:16,0.667039098,0.667039098
9/12/2016 16:09:31,1.066149583,1.066149583
9/12/2016 16:09:46,0.333522751,0.333522751
9/12/2016 17:00:01, , 
9/12/2016 17:00:16,0.400225802,0.400225802
9/12/2016 17:00:31,0.399808739,0.399808739
9/12/2016 17:00:46,1.067259996,1.067259996
9/12/2016 17:01:01,4.064681589,4.064681589
9/12/2016 17:01:16,0.266538481,0.266538481
9/12/2016 17:01:31,0.199903961,0.199903961
9/12/2016 17:01:46,0.400226339,0.400226339
9/12/2016 17:02:01,0.866247766,0.866247766
9/12/2016 17:02:16,0.80043947,0.80043947
9/12/2016 17:02:31,0.599714957,0.599714957
9/12/2016 17:02:46,0.066704335,0.066704335
9/12/2016 17:03:01,0.399804289,0.399804289
9/12/2016 17:03:16,0.066703767,0.066703767
9/12/2016 17:03:31,1.199430025,1.199430025
9/12/2016 17:03:46,0.333516973,0.333516973
9/12/2016 17:04:01,0.333174381,0.333174381
9/12/2016 17:04:16,0,0
9/12/2016 17:04:31,0.266812699,0.266812699
9/12/2016 17:04:46,1.066162161,1.066162161
9/12/2016 17:05:01,0.333518189,0.333518189
9/12/2016 17:05:16,0.266538482,0.266538482
9/12/2016 17:05:31,0.399941225,0.399941225
9/12/2016 17:05:46,0.400091956,0.400091956
9/12/2016 17:06:01,1.067128119,1.067128119
9/12/2016 17:06:16,0.999638795,0.999638795
9/12/2016 17:06:31,0.333520375,0.333520375
9/12/2016 17:06:46,0.066634323,0.066634323
9/12/2016 17:07:01,0.133408461,0.133408461
9/12/2016 17:07:16,0.732980509,0.732980509
9/12/2016 17:07:31,1.067257584,1.067257584
9/12/2016 17:07:46,0.466442969,0.466442969
9/12/2016 17:08:01,0.533066575,0.533066575
9/12/2016 17:08:16,0.333526729,0.333526729
9/12/2016 17:08:31,0.466440256,0.466440256
9/12/2016 17:08:46,0.867155343,0.867155343
9/12/2016 17:09:01,0.666344454,0.666344454
9/12/2016 17:09:16,0.533627164,0.533627164
9/12/2016 17:09:31,0,0
9/12/2016 17:09:46,0.333521648,0.333521648
9/12/2016 17:10:01,0.133261933,0.133261933
9/12/2016 18:00:01, , 
9/12/2016 18:00:16,1.734521333,1.734521333
9/12/2016 18:00:31,0.399734005,0.399734005
9/12/2016 18:00:46,0.266870404,0.266870404
9/12/2016 18:01:01,3.864778982,3.864778982
9/12/2016 18:01:16,0.333518458,0.333518458
9/12/2016 18:01:31,1.13279805,1.13279805
9/12/2016 18:01:46,0.333504416,0.333504416
9/12/2016 18:02:01,0.533094986,0.533094986
9/12/2016 18:02:16,0,0
9/12/2016 18:02:31,0.532953667,0.532953667
9/12/2016 18:02:46,0.533752954,0.533752954
9/12/2016 18:03:01,0.86620595,0.86620595
9/12/2016 18:03:16,0.600371551,0.600371551
9/12/2016 18:03:31,0.266537489,0.266537489
9/12/2016 18:03:46,0.066634661,0.066634661
9/12/2016 18:04:01,0.333516099,0.333516099
9/12/2016 18:04:16,1.066158479,1.066158479
9/12/2016 18:04:31,0.333521393,0.333521393
9/12/2016 18:04:46,0.266537019,0.266537019
9/12/2016 18:05:01,0.066703803,0.066703803
9/12/2016 18:05:16,0.932886234,0.932886234
9/12/2016 18:05:31,1.467493385,1.467493385
9/12/2016 18:05:46,0.666341288,0.666341288
9/12/2016 18:06:01,0.466928926,0.466928926
9/12/2016 18:06:16,0.199904277,0.199904277
9/12/2016 18:06:31,0.466920516,0.466920516
9/12/2016 18:06:46,0,0
9/12/2016 18:07:01,1.133958552,1.133958552
9/12/2016 18:07:16,0.266541019,0.266541019
9/12/2016 18:07:31,0.266539585,0.266539585
9/12/2016 18:07:46,0.200104795,0.200104795
9/12/2016 18:08:01,0.466453135,0.466453135
9/12/2016 18:08:16,0.867151275,0.867151275
9/12/2016 18:08:31,0.732979247,0.732979247
9/12/2016 18:08:46,0.266816128,0.266816128
9/12/2016 18:09:01,0.13326584,0.13326584
9/12/2016 18:09:16,0.800469016,0.800469016
9/12/2016 18:09:31,0,0
9/12/2016 18:09:46,1.134205341,1.134205341
9/12/2016 18:10:01,0.333175343,0.333175343
9/12/2016 19:00:01, , 
9/12/2016 19:00:16,0.399965784,0.399965784
9/12/2016 19:00:31,0.333173649,0.333173649
9/12/2016 19:00:46,0.800446824,0.800446824
9/12/2016 19:01:01,4.331257816,4.331257816
9/12/2016 19:01:16,0.466928626,0.466928626
9/12/2016 19:01:31,0.133268814,0.133268814
9/12/2016 19:01:46,0.26681495,0.26681495
9/12/2016 19:02:01,0.066634457,0.066634457
9/12/2016 19:02:16,1.0672618,1.0672618
9/12/2016 19:02:31,0.732971258,0.732971258
9/12/2016 19:02:46,0.400225703,0.400225703
9/12/2016 19:03:01,0.13327073,0.13327073
9/12/2016 19:03:16,0.60032948,0.60032948
9/12/2016 19:03:31,1.066155046,1.066155046
9/12/2016 19:03:46,0.93287472,0.93287472
9/12/2016 19:04:01,0.53364162,0.53364162
9/12/2016 19:04:16,0,0
9/12/2016 19:04:31,0.333529541,0.333529541
9/12/2016 19:04:46,0,0
9/12/2016 19:05:01,3.068412169,3.068412169
9/12/2016 19:05:16,1.465951849,1.465951849
9/12/2016 19:05:31,0.333521494,0.333521494
9/12/2016 19:05:46,0.133265857,0.133265857
9/12/2016 19:06:01,0.533642363,0.533642363
9/12/2016 19:06:16,1.399073387,1.399073387
9/12/2016 19:06:31,0.266863564,0.266863564
9/12/2016 19:06:46,0.53307211,0.53307211
9/12/2016 19:07:01,0.200113885,0.200113885
9/12/2016 19:07:16,0.932885695,0.932885695
9/12/2016 19:07:31,0.533625779,0.533625779
9/12/2016 19:07:46,0.99934449,0.99934449
9/12/2016 19:08:01,0.466527166,0.466527166
9/12/2016 19:08:16,0.333515723,0.333515723
9/12/2016 19:08:31,0.199904975,0.199904975
9/12/2016 19:08:46,0.266816376,0.266816376
9/12/2016 19:09:01,1.199421061,1.199421061
9/12/2016 19:09:16,0.266815995,0.266815995
9/12/2016 19:09:31,1.332687872,1.332687872
9/12/2016 19:09:46,0.066703354,0.066703354
9/12/2016 19:10:01,0.399812081,0.399812081
9/12/2016 20:00:01, , 
9/12/2016 20:00:16,1.532915782,1.532915782
9/12/2016 20:00:31,0.133269292,0.133269292
9/12/2016 20:00:46,0.533629585,0.533629585
9/12/2016 20:01:01,3.798167841,3.798167841
9/12/2016 20:01:16,0.333521117,0.333521117
9/12/2016 20:01:31,1.132775091,1.132775091
9/12/2016 20:01:46,0.333521392,0.333521392
9/12/2016 20:02:01,0.333173568,0.333173568
9/12/2016 20:02:16,0,0
9/12/2016 20:02:31,0.599713665,0.599713665
9/12/2016 20:02:46,1.06726548,1.06726548
9/12/2016 20:03:01,0.666342683,0.666342683
9/12/2016 20:03:16,0.533632369,0.533632369
9/12/2016 20:03:31,0.532958294,0.532958294
9/12/2016 20:03:46,0.266597289,0.266597289
9/12/2016 20:04:01,0.066702763,0.066702763
9/12/2016 20:04:16,1.332712184,1.332712184
9/12/2016 20:04:31,0.266815343,0.266815343
9/12/2016 20:04:46,0.533075429,0.533075429
9/12/2016 20:05:01,0.200112649,0.200112649
9/12/2016 20:05:16,0.266535716,0.266535716
9/12/2016 20:05:31,1.200676137,1.200676137
9/12/2016 20:05:46,0.732981973,0.732981973
9/12/2016 20:06:01,0.466930881,0.466930881
9/12/2016 20:06:16,0.199903282,0.199903282
9/12/2016 20:06:31,0.333516892,0.333516892
9/12/2016 20:06:46,0,0
9/12/2016 20:07:01,1.400786797,1.400786797
9/12/2016 20:07:16,0.066633952,0.066633952
9/12/2016 20:07:31,0.266815632,0.266815632
9/12/2016 20:07:46,0.199903057,0.199903057
9/12/2016 20:08:01,0.333177424,0.333177424
9/12/2016 20:08:16,1.467476238,1.467476238
9/12/2016 20:08:31,0.399805247,0.399805247
9/12/2016 20:08:46,0.400224232,0.400224232
9/12/2016 20:09:01,0.132849851,0.132849851
9/12/2016 20:09:16,0.267651067,0.267651067
9/12/2016 20:09:31,0.932921189,0.932921189
9/12/2016 20:09:46,0.533630706,0.533630706
9/12/2016 20:10:01,0.333169194,0.333169194
9/12/2016 21:00:01, , 
9/12/2016 21:00:16,0.467004114,0.467004114
9/12/2016 21:00:31,0.466439754,0.466439754
9/12/2016 21:00:46,0,0
9/12/2016 21:01:01,4.864287053,4.864287053
9/12/2016 21:01:16,0.466927392,0.466927392
9/12/2016 21:01:31,0.333174024,0.333174024
9/12/2016 21:01:46,0.066704032,0.066704032
9/12/2016 21:02:01,0.333169895,0.333169895
9/12/2016 21:02:16,1.133971342,1.133971342
9/12/2016 21:02:31,0.466443356,0.466443356
9/12/2016 21:02:46,0.266815141,0.266815141
9/12/2016 21:03:01,0.1332692,0.1332692
9/12/2016 21:03:16,0.333519369,0.333519369
9/12/2016 21:03:31,0.799616139,0.799616139
9/12/2016 21:03:46,0.799471191,0.799471191
9/12/2016 21:04:01,0.333577311,0.333577311
9/12/2016 21:04:16,0.066635071,0.066635071
9/12/2016 21:04:31,0,0
9/12/2016 21:04:46,0.266540966,0.266540966
9/12/2016 21:05:01,1.200682145,1.200682145
9/12/2016 21:05:16,0.932884719,0.932884719
9/12/2016 21:05:31,0.333523116,0.333523116
9/12/2016 21:05:46,0.333156933,0.333156933
9/12/2016 21:06:01,0.466950153,0.466950153
9/12/2016 21:06:16,2.332203884,2.332203884
9/12/2016 21:06:31,0.867118372,0.867118372
9/12/2016 21:06:46,0.266548905,0.266548905
9/12/2016 21:07:01,0.066704123,0.066704123
9/12/2016 21:07:16,0.732977269,0.732977269
9/12/2016 21:07:31,0,0
9/12/2016 21:07:46,1.2673767,1.2673767
9/12/2016 21:08:01,0.333172027,0.333172027
9/12/2016 21:08:16,0.466927279,0.466927279
9/12/2016 21:08:31,0.133266852,0.133266852
9/12/2016 21:08:46,0.266819161,0.266819161
9/12/2016 21:09:01,1.132786726,1.132786726
9/12/2016 21:09:16,0.26681837,0.26681837
9/12/2016 21:09:31,0.266534746,0.266534746
9/12/2016 21:09:46,0,0
9/12/2016 21:10:01,0.333172151,0.333172151
9/12/2016 22:00:01, , 
9/12/2016 22:00:16,1.33306946,1.33306946
9/12/2016 22:00:31,0.333173844,0.333173844
9/12/2016 22:00:46,0.400222101,0.400222101
9/12/2016 22:01:01,3.796941853,3.796941853
9/12/2016 22:01:16,0.266903595,0.266903595
9/12/2016 22:01:31,1.066146244,1.066146244
9/12/2016 22:01:46,0.266816686,0.266816686
9/12/2016 22:02:01,0.399805986,0.399805986
9/12/2016 22:02:16,0,0
9/12/2016 22:02:31,0.466441999,0.466441999
9/12/2016 22:02:46,0.533628936,0.533628936
9/12/2016 22:03:01,1.199417477,1.199417477
9/12/2016 22:03:16,0.333520683,0.333520683
9/12/2016 22:03:31,0.266538057,0.266538057
9/12/2016 22:03:46,0,0
9/12/2016 22:04:01,0.333103787,0.333103787
9/12/2016 22:04:16,1.066373263,1.066373263
9/12/2016 22:04:31,0.266814568,0.266814568
9/12/2016 22:04:46,0.266539145,0.266539145
9/12/2016 22:05:01,0.06670369,0.06670369
9/12/2016 22:05:16,0.266537612,0.266537612
9/12/2016 22:05:31,0.93385321,0.93385321
9/12/2016 22:05:46,0.666354086,0.666354086
9/12/2016 22:06:01,0.533627818,0.533627818
9/12/2016 22:06:16,0.599710798,0.599710798
9/12/2016 22:06:31,0.333520138,0.333520138
9/12/2016 22:06:46,0,0
9/12/2016 22:07:01,1.133964025,1.133964025
9/12/2016 22:07:16,0.266540579,0.266540579
9/12/2016 22:07:31,0.26681279,0.26681279
9/12/2016 22:07:46,0.066634039,0.066634039
9/12/2016 22:08:01,0.466450129,0.466450129
9/12/2016 22:08:16,1.267375856,1.267375856
9/12/2016 22:08:31,0.466441741,0.466441741
9/12/2016 22:08:46,0.266814709,0.266814709
9/12/2016 22:09:01,0.066583778,0.066583778
9/12/2016 22:09:16,0.267018729,0.267018729
9/12/2016 22:09:31,0,0
9/12/2016 22:09:46,1.334319352,1.334319352
9/12/2016 22:10:01,0.066634622,0.066634622
9/12/2016 23:00:01, , 
9/12/2016 23:00:16,0.333366403,0.333366403
9/12/2016 23:00:31,0.39980497,0.39980497
9/12/2016 23:00:46,0,0
9/12/2016 23:01:01,1.399373421,1.399373421
9/12/2016 23:01:16,3.735409567,3.735409567
9/12/2016 23:01:31,0.266538397,0.266538397
9/12/2016 23:01:46,0,0
9/12/2016 23:02:01,0.333172352,0.333172352
9/12/2016 23:02:16,1.13397131,1.13397131
9/12/2016 23:02:31,0.599711973,0.599711973
9/12/2016 23:02:46,0.266816663,0.266816663
9/12/2016 23:03:01,0.066634281,0.066634281
9/12/2016 23:03:16,0.400223514,0.400223514
9/12/2016 23:03:31,1.066144016,1.066144016
9/12/2016 23:03:46,0.599715816,0.599715816
9/12/2016 23:04:01,0.400220617,0.400220617
9/12/2016 23:04:16,0.066635037,0.066635037
9/12/2016 23:04:31,0.266815511,0.266815511
9/12/2016 23:04:46,0,0
9/12/2016 23:05:01,1.133960528,1.133960528
9/12/2016 23:05:16,0.333170351,0.333170351
9/12/2016 23:05:31,0.400227106,0.400227106
9/12/2016 23:05:46,0.133268166,0.133268166
9/12/2016 23:06:01,0.333522041,0.333522041
9/12/2016 23:06:16,1.399314952,1.399314952
9/12/2016 23:06:31,0.33352128,0.33352128
9/12/2016 23:06:46,0.266539096,0.266539096
9/12/2016 23:07:01,0.333520871,0.333520871
9/12/2016 23:07:16,0.266536033,0.266536033
9/12/2016 23:07:31,0.533078461,0.533078461
9/12/2016 23:07:46,0.867153364,0.867153364
9/12/2016 23:08:01,0.399807016,0.399807016
9/12/2016 23:08:16,0.533625931,0.533625931
9/12/2016 23:08:31,0.133244876,0.133244876
9/12/2016 23:08:46,0.266862115,0.266862115
9/12/2016 23:09:01,1.13280687,1.13280687
9/12/2016 23:09:16,0.533527084,0.533527084
9/12/2016 23:09:31,0.266590661,0.266590661
9/12/2016 23:09:46,0.066704104,0.066704104
9/12/2016 23:10:01,0.333171636,0.333171636
9/13/2016 0:00:01, , 
9/13/2016 0:00:16,1.400468075,1.400468075
9/13/2016 0:00:31,0.732977521,0.732977521
9/13/2016 0:00:46,0.333519424,0.333519424
9/13/2016 0:01:01,0.066634791,0.066634791
9/13/2016 0:01:16,4.068938059,4.068938059
9/13/2016 0:01:31,0.066634418,0.066634418
9/13/2016 0:01:46,1.067264485,1.067264485
9/13/2016 0:02:01,0.399807405,0.399807405
9/13/2016 0:02:16,0.400221986,0.400221986
9/13/2016 0:02:31,0.266538596,0.266538596
9/13/2016 0:02:46,0.333521132,0.333521132
9/13/2016 0:03:01,1.132785239,1.132785239
9/13/2016 0:03:16,0.333517473,0.333517473
9/13/2016 0:03:31,0.599713399,0.599713399
9/13/2016 0:03:46,0,0
9/13/2016 0:04:01,0.599710823,0.599710823
9/13/2016 0:04:16,0.732987349,0.732987349
9/13/2016 0:04:31,0.867129913,0.867129913
9/13/2016 0:04:46,1.266084011,1.266084011
9/13/2016 0:05:01,0.133405822,0.133405822
9/13/2016 0:05:16,0.266542196,0.266542196
9/13/2016 0:05:31,0.400218555,0.400218555
9/13/2016 0:05:46,1.199428753,1.199428753
9/13/2016 0:06:01,1.334076393,1.334076393
9/13/2016 0:06:16,0.533083164,0.533083164
9/13/2016 0:06:31,0,0
9/13/2016 0:06:46,0.266540137,0.266540137
9/13/2016 0:07:01,0.867053927,0.867053927
9/13/2016 0:07:16,0.533136408,0.533136408
9/13/2016 0:07:31,0.266815134,0.266815134
9/13/2016 0:07:46,0.066634583,0.066634583
9/13/2016 0:08:01,0.466441448,0.466441448
9/13/2016 0:08:16,0.200111712,0.200111712
9/13/2016 0:08:31,1.06615772,1.06615772
9/13/2016 0:08:46,0.400223114,0.400223114
9/13/2016 0:09:01,0.333172819,0.333172819
9/13/2016 0:09:16,0,0
9/13/2016 0:09:31,0.266489705,0.266489705
9/13/2016 0:09:46,1.067448065,1.067448065
9/13/2016 0:10:01,0.33317274,0.33317274
9/13/2016 1:00:01, , 
9/13/2016 1:00:16,0.80014916,0.80014916
9/13/2016 1:00:31,0.066633262,0.066633262
9/13/2016 1:00:46,0.266818886,0.266818886
9/13/2016 1:01:01,0.932888652,0.932888652
9/13/2016 1:01:16,4.401469351,4.401469351
9/13/2016 1:01:31,0.266597354,0.266597354
9/13/2016 1:01:46,0,0
9/13/2016 1:02:01,0.33318114,0.33318114
9/13/2016 1:02:16,0.06670385,0.06670385
9/13/2016 1:02:31,1.465948288,1.465948288
9/13/2016 1:02:46,0.266814578,0.266814578
9/13/2016 1:03:01,0.399811285,0.399811285
9/13/2016 1:03:16,0.333519277,0.333519277
9/13/2016 1:03:31,0.466443086,0.466443086
9/13/2016 1:03:46,1.132785266,1.132785266
9/13/2016 1:04:01,0.400223033,0.400223033
9/13/2016 1:04:16,0.266537289,0.266537289
9/13/2016 1:04:31,0,0
9/13/2016 1:04:46,0.266535505,0.266535505
9/13/2016 1:05:01,0.600337761,0.600337761
9/13/2016 1:05:16,0.799617605,0.799617605
9/13/2016 1:05:31,0.400217768,0.400217768
9/13/2016 1:05:46,0.133270702,0.133270702
9/13/2016 1:06:01,0.066703893,0.066703893
9/13/2016 1:06:16,0.533063112,0.533063112
9/13/2016 1:06:31,1.067289282,1.067289282
9/13/2016 1:06:46,0.333171645,0.333171645
9/13/2016 1:07:01,0.533631987,0.533631987
9/13/2016 1:07:16,0.066634528,0.066634528
9/13/2016 1:07:31,0.266521468,0.266521468
9/13/2016 1:07:46,0.867205258,0.867205258
9/13/2016 1:08:01,0.732985473,0.732985473
9/13/2016 1:08:16,0.266722514,0.266722514
9/13/2016 1:08:31,0.13331563,0.13331563
9/13/2016 1:08:46,0.400221212,0.400221212
9/13/2016 1:09:01,0.066634928,0.066634928
9/13/2016 1:09:16,1.067260189,1.067260189
